,%N content,Animals used in BAU,Area,BAU animal area required,BAU animals under system,BAU crop area required,BAU feed area required,BAU feed demand,BAU feed production,BAU required milk yields per hectare,BAU_area_required,BAU_nitrogen_input,BAU_production,BAU_total_nitrogen_yield,Flag Description_x,Flag_x,GROUP,IMAGEGROUP,Item_y,Lancet feed demand,NUE,OECD,Production system,Region,Species,Total intake,Unit,Unit_x,Unit_y,Year Code_x,Year Code_y,Year_x,Yield,avg weight,country,crop,feed species,gram per day,grams_food_per_kg,group,lancet animal area required,lancet animals per hectare,lancet area required,lancet feed area required,lancet feed production,lancet food area required,lancet food nitrogen input,lancet food nitrogen yield,lancet food production,lancet nitrogen input,lancet nitrogen yield,lancet required milk yields per hectare,lancet required pasture yields,lancet total production,meat_from_carcass,pasture land,percent_of_group_production,percentage of system,population,product,stocking_rate,total_animals_lancet,total_lancet_slaughtered_milked,yield,yield_from_animal
2097,0.20800000000000002,,Philippines,,,2476.4002517306485,0.0,,0.0,,2476.4002517306485,106194137.35589401,14166.0,29465280.000000004,,,SouthandSoutheastAsia,South East Asia,,,0.2774661646457135,,,,,,tonnes,,,,,,,49.7,Philippines,Yams,,,0.2314540059347181,potatoes and cassava,,,303.66394586611347,0.0,0.0,303.66394586611347,13021857.332958419,3613124.810739632,1737.0792359325153,13021857.332958419,3613124.810739632,,,1737.0792359325153,,,0.00400424224676263,,103320222.0,Yams,,,,57204.0,
2098,0.11199999999999999,,Philippines,,,84752.13292142206,0.0,,0.0,,84752.13292142206,4783094954.120696,529472.0,593008640.0,,,SouthandSoutheastAsia,South East Asia,,,0.1239801103026641,,,,,,tonnes,,,,,,,49.7,Philippines,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,10392.571671523,0.0,0.0,10392.571671523,586518066.3770047,72716574.56392631,64925.513003505635,586518066.3770047,72716574.56392631,,,64925.513003505635,,,0.14966357128885382,,103320222.0,Sweet potatoes,,,,62473.0,
2099,0.14400000000000002,,Samoa,,,36.149656335105696,0.0,,0.0,,36.149656335105696,642240.0,446.0,642240.0,,,NorthAmericaandOceania,Oceania,,,1.0,,,,,,tonnes,,,,,,,59.8,Samoa,,,,0.2314540059347181,potatoes and cassava,,,0.87894147434481,0.0,0.0,0.87894147434481,15615.400800782201,15615.400800782201,10.844028333876528,15615.400800782201,15615.400800782201,,,10.844028333876528,,,0.01100066595959845,,195125.0,Cassava,,,,123376.0,
2100,0.24,,Samoa,,,4979.703826204615,0.0,,0.0,,4979.703826204615,63595199.99999999,26498.0,63595199.99999999,,,NorthAmericaandOceania,Oceania,,,1.0,,,,,,tonnes,,,,,,,59.8,Samoa,,,,0.2314540059347181,potatoes and cassava,,,121.07634391407223,0.0,0.0,121.07634391407223,1546251.4589653467,1546251.4589653467,644.2714412355612,1546251.4589653467,1546251.4589653467,,,644.2714412355612,,,0.6535776829539008,,195125.0,Taro (cocoyam),,,,53212.0,
2101,0.20800000000000002,,Samoa,,,2289.886425094646,0.0,,0.0,,2289.886425094646,22016800.000000004,10585.0,22016800.000000004,,,NorthAmericaandOceania,Oceania,,,1.0,,,,,,tonnes,,,,,,,59.8,Samoa,,,,0.2314540059347181,potatoes and cassava,,,55.67621810557303,0.0,0.0,55.67621810557303,535315.7018414636,535315.7018414636,257.3633181930113,535315.7018414636,535315.7018414636,,,257.3633181930113,,,0.2610808277631157,,195125.0,Yams,,,,46225.0,
2102,0.256,,Bahrain,,,1.426798122333671,0.0,,0.0,,1.426798122333671,76800.0,30.0,76800.0,,,"NorthAfrica,WestandCentralAsia",Middle East,,,1.0,,,,,,tonnes,,,,,,,51.0,Bahrain,,,,0.2314540059347181,potatoes and cassava,,,292.0357323977038,0.0,0.0,292.0357323977038,15719353.633196441,15719353.633196441,6140.372512967359,15719353.633196441,15719353.633196441,,,6140.372512967359,,,1.0,,1425171.0,Potatoes,,,,210261.0,
2103,0.256,,Benin,,,325.1433056632495,0.0,,0.0,,325.1433056632495,4405141.525739634,1367.0,3499520.0000000005,,,Sub-SaharanAfrica,West Africa,,,0.7944171553971634,,,,,,tonnes,,,,,,,54.7,Benin,Potatoes,,,0.2314540059347181,potatoes and cassava,,,2.206286555438431,0.0,0.0,2.206286555438431,29891.448951155257,23746.27984647628,9.275890565029796,29891.448951155257,23746.27984647628,,,9.275890565029796,,,0.0001846245187033281,,10872298.0,Potatoes,,,,42043.0,
2104,0.14400000000000002,,Benin,,,275496.76593019534,1679.1933589045293,,26220.604299294224,,275496.76593019534,6194710080.0,4301882.0,6194710080.0,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,54.7,Benin,Cassava,,,0.2314540059347181,potatoes and cassava,,,3548.599249020199,1679.1933589045293,26220.604299294224,1869.4058901156698,42034713.082784906,42034713.082784906,29190.772974156185,79792383.27376859,79792383.27376859,,,55411.37727345041,,,0.5810043114619682,,10872298.0,Cassava,,,,156150.0,
2105,0.24,,Benin,,,517.6995505396804,0.0,,0.0,,517.6995505396804,5726775.849077199,1578.0,3787199.9999999995,,,Sub-SaharanAfrica,West Africa,,,0.6613145161967988,,,,,,tonnes,,,,,,,54.7,Benin,Taro (cocoyam),,,0.2314540059347181,potatoes and cassava,,,3.5128927405787773,0.0,0.0,3.5128927405787773,38859.50699816803,25698.35607013961,10.70764836255817,38859.50699816803,25698.35607013961,,,10.70764836255817,,,0.00021312179262169114,,10872298.0,Taro (cocoyam),,,,30481.0,
2106,0.20800000000000002,,Benin,,,205659.05679005667,0.0,,0.0,,205659.05679005667,6325789600.000001,3041245.0,6325789600.000001,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,54.7,Benin,Yams,,,0.2314540059347181,potatoes and cassava,,,1395.5163895331482,0.0,0.0,1395.5163895331482,42924163.91148765,42924163.91148765,20636.61726513829,42924163.91148765,42924163.91148765,,,20636.61726513829,,,0.4107449849187294,,10872298.0,Yams,,,,147878.0,
2107,0.11199999999999999,,Benin,,,9887.764645863448,0.0,,0.0,,9887.764645863448,69766882.19719194,58145.0,65122399.99999999,,,Sub-SaharanAfrica,West Africa,,,0.9334285544814144,,,,,,tonnes,,,,,,,54.7,Benin,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,67.09423759166052,0.0,0.0,67.09423759166052,473408.8985548485,441893.3838566908,394.54766415775964,473408.8985548485,441893.3838566908,,,394.54766415775964,,,0.007852957307977332,,10872298.0,Sweet potatoes,,,,58805.0,
2108,0.14400000000000002,,Cambodia,,,375173.26260351867,320.47537075129287,,8397.416139796127,,375173.26260351867,14156157600.0,9830665.0,14156157600.0,,,SouthandSoutheastAsia,South East Asia,,,1.0,,,,,,tonnes,,,,,,,50.1,Cambodia,,,,0.2314540059347181,potatoes and cassava,,,2845.9180976612274,320.47537075129287,8397.416139796127,2525.442726909934,95290813.11343826,95290813.11343826,66174.17577322101,107383092.35474469,107383092.35474469,,,74571.59191301714,,,0.9919087715531333,,15762370.0,Cassava,,,,262030.0,
2109,0.11199999999999999,,Cambodia,,,7615.976937374351,0.0,,0.0,,7615.976937374351,44974719.99999999,40156.0,44974719.99999999,,,SouthandSoutheastAsia,South East Asia,,,1.0,,,,,,tonnes,,,,,,,50.1,Cambodia,,,,0.2314540059347181,potatoes and cassava,,,51.26621612460681,0.0,0.0,51.26621612460681,302743.00127523404,302743.00127523404,270.30625113860185,302743.00127523404,302743.00127523404,,,270.30625113860185,,,0.004051718640650212,,15762370.0,Sweet potatoes,,,,52726.0,
2110,0.256,,Chad,,,3827.814296606153,0.0,,0.0,,3827.814296606153,95109120.00000001,37152.0,95109120.00000001,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,57.0,Chad,Potatoes,,,0.2314540059347181,potatoes and cassava,,,222.4054467612343,0.0,0.0,222.4054467612343,5526074.330048481,5526074.330048481,2158.622785175188,5526074.330048481,5526074.330048481,,,2158.622785175188,,,0.031017019621070067,,14452543.0,Potatoes,,,,97058.0,
2111,0.14400000000000002,,Chad,,,35152.1250401456,147.72613055688132,,2069.8646782977426,,35152.1250401456,709248960.0,492534.0,709248960.0,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,57.0,Chad,Cassava,,,0.2314540059347181,potatoes and cassava,,,2190.1512505769488,147.72613055688132,2069.8646782977426,2042.4251200200674,41209112.97959209,41209112.97959209,28617.439569161175,44189718.11634084,44189718.11634084,,,30687.304247458917,,,0.4112009243659594,,14452543.0,Cassava,,,,140115.0,
2112,0.24,,Chad,,,9741.246534551803,0.0,,0.0,,9741.246534551803,45537599.99999999,18974.0,45537599.99999999,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,57.0,Chad,Taro (cocoyam),,,0.2314540059347181,potatoes and cassava,,,565.9904372710046,0.0,0.0,565.9904372710046,2645846.8169195103,2645846.8169195103,1102.4361737164627,2645846.8169195103,2645846.8169195103,,,1102.4361737164627,,,0.01584078731401226,,14452543.0,Taro (cocoyam),,,,19478.0,
2113,0.20800000000000002,,Chad,,,50043.17464299902,0.0,,0.0,,50043.17464299902,995702240.0000001,478703.0,995702240.0000001,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,57.0,Chad,Yams,,,0.2314540059347181,potatoes and cassava,,,2907.631810585672,0.0,0.0,2907.631810585672,57852754.69729688,57852754.69729688,27813.82437370042,57852754.69729688,57852754.69729688,,,27813.82437370042,,,0.39965386368607625,,14452543.0,Yams,,,,95658.0,
2114,0.11199999999999999,,Chad,,,33841.86175810647,0.0,,0.0,,33841.86175810647,658366351.1594845,170431.0,190882719.99999997,,,Sub-SaharanAfrica,West Africa,,,0.2899338941970927,,,,,,tonnes,,,,,,,57.0,Chad,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,1966.2955933408016,0.0,0.0,1966.2955933408016,38252707.97280125,11090756.586138444,9902.461237623611,38252707.97280125,11090756.586138444,,,9902.461237623611,,,0.142287405012882,,14452543.0,Sweet potatoes,,,,50361.0,
2115,0.256,,Comoros,,,41.014664238137655,0.0,,0.0,,41.014664238137655,1579520.0000000002,617.0,1579520.0000000002,,,Sub-SaharanAfrica,East Africa,,,1.0,,,,,,tonnes,,,,,,,51.7,Comoros,Potatoes,,,0.2314540059347181,potatoes and cassava,,,1.5982665589414236,0.0,0.0,1.5982665589414236,61551.0096711153,61551.0096711153,24.04336315277941,61551.0096711153,61551.0096711153,,,24.04336315277941,,,0.006919134715665055,,795601.0000000001,Potatoes,,,,150434.0,
2116,0.14400000000000002,,Comoros,,,11691.84558509882,0.0,,0.0,,11691.84558509882,94727520.0,65783.0,94727520.0,,,Sub-SaharanAfrica,East Africa,,,1.0,,,,,,tonnes,,,,,,,51.7,Comoros,Cassava,,,0.2314540059347181,potatoes and cassava,,,455.6098692524337,0.0,0.0,455.6098692524337,3691358.4504411262,3691358.4504411262,2563.443368361893,3691358.4504411262,3691358.4504411262,,,2563.443368361893,,,0.7377008735828109,,795601.0000000001,Cassava,,,,56264.0,
2117,0.24,,Comoros,,,1498.5163204747773,0.0,,0.0,,1498.5163204747773,25936799.999999996,10807.0,25936799.999999996,,,Sub-SaharanAfrica,East Africa,,,1.0,,,,,,tonnes,,,,,,,51.7,Comoros,Taro (cocoyam),,,0.2314540059347181,potatoes and cassava,,,58.394444219678846,0.0,0.0,58.394444219678846,1010709.7267763518,1010709.7267763518,421.1290528234799,1010709.7267763518,1010709.7267763518,,,421.1290528234799,,,0.12119139201327757,,795601.0000000001,Taro (cocoyam),,,,72118.0,
2118,0.20800000000000002,,Comoros,,,848.8009879637992,0.0,,0.0,,848.8009879637992,9578400.000000002,4605.0,9578400.000000002,,,Sub-SaharanAfrica,East Africa,,,1.0,,,,,,tonnes,,,,,,,51.7,Comoros,Yams,,,0.2314540059347181,potatoes and cassava,,,33.07622430802524,0.0,0.0,33.07622430802524,373252.75465572503,373252.75465572503,179.4484397383293,373252.75465572503,373252.75465572503,,,179.4484397383293,,,0.051641191840579546,,795601.0000000001,Yams,,,,54253.0,
2119,0.11199999999999999,,Comoros,,,3144.38274241777,0.0,,0.0,,3144.38274241777,8244319.999999999,7361.0,8244319.999999999,,,Sub-SaharanAfrica,East Africa,,,1.0,,,,,,tonnes,,,,,,,51.7,Comoros,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,122.53085278327858,0.0,0.0,122.53085278327858,321266.09352953377,321266.09352953377,286.84472636565516,321266.09352953377,321266.09352953377,,,286.84472636565516,,,0.0825474078476669,,795601.0000000001,Sweet potatoes,,,,23410.0,
2120,0.256,,Dominican Republic,,,3149.1962955476197,0.0,,0.0,,3149.1962955476197,581876111.1247814,84127.0,215365120.00000003,,,LatinAmerica,Central America,,,0.3701219484396666,,,,,,tonnes,,,,,,,55.0,Dominican Republic,Potatoes,,,0.2314540059347181,potatoes and cassava,,,431.295740157832,0.0,0.0,431.295740157832,79690392.238342,29495163.247176427,11521.548143428292,79690392.238342,29495163.247176427,,,11521.548143428292,,,0.23285752641295834,,10648791.000000002,Potatoes,,,,267138.0,
2121,0.14400000000000002,,Dominican Republic,,,23102.85375374133,1176.2558959699313,,8527.9728713716,,23102.85375374133,2272983592.0576487,167498.0,241197120.00000003,,,LatinAmerica,Central America,,,0.10611476512316269,,,,,,tonnes,,,,,,,55.0,Dominican Republic,Cassava,,,0.2314540059347181,potatoes and cassava,,,4340.2893427148965,1176.2558959699313,8527.9728713716,3164.033446744965,311294707.8240608,33032964.804833766,22939.55889224567,427021118.9462258,45313245.73960887,,,31467.53176361727,,,0.4636224988305502,,10648791.000000002,Cassava,,,,72501.0,
2122,0.20800000000000002,,Dominican Republic,,,4527.829049055358,0.0,,0.0,,4527.829049055358,479912329.3005441,30173.0,62759840.00000001,,,LatinAmerica,Central America,,,0.13077355210163144,,,,,,tonnes,,,,,,,55.0,Dominican Republic,Yams,,,0.2314540059347181,potatoes and cassava,,,620.1053214057846,0.0,0.0,620.1053214057846,65726021.45162706,8595225.290737297,4132.319851316008,65726021.45162706,8595225.290737297,,,4132.319851316008,,,0.08351670860078443,,10648791.000000002,Yams,,,,66639.0,
2123,0.11199999999999999,,Dominican Republic,,,6160.4348542250045,0.0,,0.0,,6160.4348542250045,684175674.1079831,48620.0,54454399.99999999,,,LatinAmerica,Central America,,,0.07959125420674557,,,,,,tonnes,,,,,,,55.0,Dominican Republic,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,843.6975852866148,0.0,0.0,843.6975852866148,93700749.67367946,7457760.1866404535,6658.714452357549,93700749.67367946,7457760.1866404535,,,6658.714452357549,,,0.1345766868448659,,10648791.000000002,Sweet potatoes,,,,78923.0,
2124,0.272,,Dominican Republic,,,4521.918771611088,0.0,,0.0,,4521.918771611088,504564687.5235174,30863.0,83947360.0,,,LatinAmerica,Central America,,,0.16637581280613753,,,,,,tonnes,,,,,,,55.0,Dominican Republic,Yautia (cocoyam),,,0.2314540059347181,potatoes and cassava,,,619.2958839348755,0.0,0.0,619.2958839348755,69102266.0831369,11496945.686327891,4226.818267032312,69102266.0831369,11496945.686327891,,,4226.818267032312,,,0.08542657931084115,,10648791.000000002,Yautia (cocoyam),,,,68252.0,
2125,0.14400000000000002,,Ghana,,,938724.5253164556,5439.290190813327,,103128.9420178207,,938724.5253164556,25629432480.0,17798217.0,25629432480.0,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,53.8,Ghana,Cassava,,,0.2314540059347181,potatoes and cassava,,,9949.487991193764,5439.290190813327,103128.9420178207,4510.197800380436,123139224.42510684,123139224.42510684,85513.35029521308,271644900.93076867,271644900.93076867,,,188642.29231303377,,,0.667023859997304,,28206728.0,Cassava,,,,189600.0,
2126,0.24,,Ghana,,,200490.13867488442,0.0,,0.0,,200490.13867488442,3122834399.9999995,1301181.0,3122834399.9999995,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,53.8,Ghana,Taro (cocoyam),,,0.2314540059347181,potatoes and cassava,,,963.2753359081551,0.0,0.0,963.2753359081551,15003976.632105423,15003976.632105423,6251.656930043927,15003976.632105423,15003976.632105423,,,6251.656930043927,,,0.04876436629439634,,28206728.0,Taro (cocoyam),,,,64900.0,
2127,0.20800000000000002,,Ghana,,,438183.3922261484,0.0,,0.0,,438183.3922261484,15475936320.000002,7440354.0,15475936320.000002,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,53.8,Ghana,Yams,,,0.2314540059347181,potatoes and cassava,,,2105.2968346761572,0.0,0.0,2105.2968346761572,74355715.7258264,74355715.7258264,35747.94025280115,74355715.7258264,74355715.7258264,,,35747.94025280115,,,0.2788421809233127,,28206728.0,Yams,,,,169800.0,
2128,0.11199999999999999,,Ghana,,,76775.57808895328,0.0,,0.0,,76775.57808895328,825887774.4141232,143102.0,160274240.0,,,Sub-SaharanAfrica,West Africa,,,0.19406297679330223,,,,,,tonnes,,,,,,,53.8,Ghana,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,368.8761016476059,0.0,0.0,368.8761016476059,3968062.1130762035,770053.9457642891,687.5481658609725,3968062.1130762035,770053.9457642891,,,687.5481658609725,,,0.005363034309185812,,28206728.0,Sweet potatoes,,,,18639.0,
2129,0.256,,Haiti,,,2818.4111466494824,0.0,,0.0,,2818.4111466494824,91811840.00000001,35864.0,91811840.00000001,,,LatinAmerica,Central America,,,1.0,,,,,,tonnes,,,,,,,54.2,Haiti,,,,0.2314540059347181,potatoes and cassava,,,85.01422859795211,0.0,0.0,85.01422859795211,2769401.747164367,2769401.747164367,1081.797557486081,2769401.747164367,2769401.747164367,,,1081.797557486081,,,0.021780414024633536,,10847333.999999998,Potatoes,,,,127249.0,
2130,0.14400000000000002,,Haiti,,,109290.49830326845,1676.6482032560666,,7510.042632024573,,109290.49830326845,704928960.0,489534.0,704928960.0,,,LatinAmerica,Central America,,,1.0,,,,,,tonnes,,,,,,,54.2,Haiti,,,,0.2314540059347181,potatoes and cassava,,,4973.274182536474,1676.6482032560666,7510.042632024573,3296.6259792804067,21263395.804405626,21263395.804405626,14766.247086392796,32077857.194521014,32077857.194521014,,,22276.28971841737,,,0.2972968213008854,,10847333.999999998,Cassava,,,,44792.0,
2131,0.20800000000000002,,Haiti,,,53395.36971718079,0.0,,0.0,,53395.36971718079,865897760.0000001,416297.0,865897760.0000001,,,LatinAmerica,Central America,,,1.0,,,,,,tonnes,,,,,,,54.2,Haiti,,,,0.2314540059347181,potatoes and cassava,,,1610.611770608756,0.0,0.0,1610.611770608756,26118840.112666428,26118840.112666428,12557.134669551166,26118840.112666428,26118840.112666428,,,12557.134669551166,,,0.2528195688493438,,10847333.999999998,Yams,,,,77965.0,
2132,0.11199999999999999,,Haiti,,,115087.05404828028,0.0,,0.0,,115087.05404828028,724043039.9999999,646467.0,724043039.9999999,,,LatinAmerica,Central America,,,1.0,,,,,,tonnes,,,,,,,54.2,Haiti,,,,0.2314540059347181,potatoes and cassava,,,3471.4726178813908,0.0,0.0,3471.4726178813908,21839950.70786295,21839950.70786295,19499.95598916335,21839950.70786295,21839950.70786295,,,19499.95598916335,,,0.39260313722013074,,10847333.999999998,Sweet potatoes,,,,56172.0,
2133,0.256,,Indonesia,,,66450.15858755732,0.0,,0.0,,66450.15858755732,3105384960.0000005,1213041.0,3105384960.0000005,,,SouthandSoutheastAsia,Indonesia,,,1.0,,,,,,tonnes,,,,,,,46.5,Indonesia,Potatoes,,,0.2314540059347181,potatoes and cassava,,,2777.475552780966,0.0,0.0,2777.475552780966,129798498.47926083,129798498.47926083,50702.53846846126,129798498.47926083,129798498.47926083,,,50702.53846846126,,,0.049429544070857645,,261115456.0,Potatoes,,,,182549.0,
2134,0.14400000000000002,,Indonesia,,,867495.2432328453,6406.732038510213,,153206.10525650627,,867495.2432328453,41316854351.52852,20744674.0,29872330560.0,,,SouthandSoutheastAsia,Indonesia,,,0.7230059264880815,,,,,,tonnes,,,,,,,46.5,Indonesia,Cassava,,,0.2314540059347181,potatoes and cassava,,,42666.19148070591,6406.732038510213,153206.10525650627,36259.45944219569,1726956794.662494,1248599997.329844,867083.3314790583,2032095083.972223,1469216788.8992128,,,1020289.4367355645,,,0.845313371698545,,261115456.0,Cassava,,,,239133.0,
2135,0.11199999999999999,,Indonesia,,,124000.25154500082,0.0,,0.0,,124000.25154500082,7115354502.970876,2169000.0,2429280000.0,,,SouthandSoutheastAsia,Indonesia,,,0.34141376919248395,,,,,,tonnes,,,,,,,46.5,Indonesia,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,5182.94725739631,0.0,0.0,5182.94725739631,297406712.0597077,101538746.54744858,90659.59513165052,297406712.0597077,101538746.54744858,,,90659.59513165052,,,0.08838339436976181,,261115456.0,Sweet potatoes,,,,174919.0,
2136,0.256,,Mali,,,10524.97446476137,0.0,,0.0,,10524.97446476137,538135040.0,210209.0,538135040.0,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,55.0,Mali,Potatoes,,,0.2314540059347181,potatoes and cassava,,,886.0481493120687,0.0,0.0,886.0481493120687,45303060.62674013,45303060.62674013,17696.508057320363,45303060.62674013,45303060.62674013,,,17696.508057320363,,,0.21165055190905255,,17994837.0,Potatoes,,,,199724.0,
2137,0.14400000000000002,,Mali,,,7768.011188372458,424.07223702083905,,6488.983741998071,,7768.011188372458,171162720.0,118863.0,171162720.0,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,55.0,Mali,Cassava,,,0.2314540059347181,potatoes and cassava,,,1078.02460149804,424.07223702083905,6488.983741998071,653.952364477201,14409385.200409448,14409385.200409448,10006.517500284339,23753521.788886674,23753521.788886674,,,16495.50124228241,,,0.11967812772795511,,17994837.0,Cassava,,,,153016.0,
2138,0.20800000000000002,,Mali,,,4863.003890795874,0.0,,0.0,,4863.003890795874,247235040.00000003,118863.0,247235040.00000003,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,55.0,Mali,Yams,,,0.2314540059347181,potatoes and cassava,,,409.39344907330076,0.0,0.0,409.39344907330076,20813556.400591426,20813556.400591426,10006.517500284339,20813556.400591426,20813556.400591426,,,10006.517500284339,,,0.11967812772795511,,17994837.0,Yams,,,,244423.0,
2139,0.11199999999999999,,Mali,,,32157.942850402524,0.0,,0.0,,32157.942850402524,610684480.0,545254.0,610684480.0,,,Sub-SaharanAfrica,West Africa,,,1.0,,,,,,tonnes,,,,,,,55.0,Mali,Sweet potatoes,,,0.2314540059347181,potatoes and cassava,,,2707.2261166695807,0.0,0.0,2707.2261166695807,51410657.111734,51410657.111734,45902.37242119108,51410657.111734,51410657.111734,,,45902.37242119108,,,0.5489931926350372,,17994837.0,Sweet potatoes,,,,169555.0,
